# True label, Predicted label, Predicted Probability
0.000000	0.000000	0.124651
0.000000	0.000000	0.388543
0.000000	1.000000	0.501859
0.000000	0.000000	0.428615
0.000000	0.000000	0.089378
0.000000	0.000000	0.076424
0.000000	0.000000	0.321549
0.000000	0.000000	0.356865
0.000000	1.000000	0.665416
0.000000	0.000000	0.308355
0.000000	0.000000	0.404990
0.000000	0.000000	0.350942
0.000000	0.000000	0.462749
0.000000	0.000000	0.329660
0.000000	0.000000	0.379236
0.000000	0.000000	0.437569
0.000000	0.000000	0.366717
0.000000	0.000000	0.456347
0.000000	0.000000	0.400867
0.000000	0.000000	0.283866
0.000000	0.000000	0.394710
0.000000	0.000000	0.382595
0.000000	0.000000	0.160954
0.000000	0.000000	0.306947
0.000000	0.000000	0.388543
0.000000	0.000000	0.382595
0.000000	0.000000	0.360932
0.000000	0.000000	0.245725
0.000000	0.000000	0.335575
0.000000	1.000000	0.558337
0.000000	0.000000	0.436182
0.000000	0.000000	0.381659
0.000000	0.000000	0.471673
0.000000	0.000000	0.349162
0.000000	0.000000	0.356865
0.000000	0.000000	0.351110
0.000000	1.000000	0.538502
1.000000	1.000000	0.713904
1.000000	0.000000	0.430663
1.000000	0.000000	0.369048
1.000000	1.000000	0.594362
1.000000	1.000000	0.665139
1.000000	0.000000	0.466534
1.000000	0.000000	0.474943
1.000000	0.000000	0.471673
1.000000	0.000000	0.318876
1.000000	0.000000	0.449637
1.000000	0.000000	0.160954
1.000000	0.000000	0.318876
1.000000	1.000000	0.580559
1.000000	0.000000	0.217650
1.000000	0.000000	0.446558
1.000000	0.000000	0.459385
1.000000	1.000000	0.617794
1.000000	0.000000	0.449637
1.000000	1.000000	0.641269
1.000000	0.000000	0.451020
1.000000	0.000000	0.360372
1.000000	1.000000	0.624277
1.000000	0.000000	0.469441
1.000000	0.000000	0.349476
1.000000	1.000000	0.672732
1.000000	0.000000	0.392510
1.000000	0.000000	0.433699
1.000000	1.000000	0.641269
1.000000	0.000000	0.393436
1.000000	0.000000	0.407600
1.000000	0.000000	0.336114
1.000000	0.000000	0.426049
1.000000	1.000000	0.679117
1.000000	0.000000	0.388543
1.000000	0.000000	0.451020
1.000000	1.000000	0.695819
1.000000	0.000000	0.400867
1.000000	1.000000	0.624982
1.000000	0.000000	0.304021
1.000000	1.000000	0.511266
1.000000	0.000000	0.385787
1.000000	1.000000	0.508716
1.000000	1.000000	0.501859
1.000000	0.000000	0.379236
1.000000	1.000000	0.558337
1.000000	0.000000	0.373051
1.000000	1.000000	0.694398
1.000000	0.000000	0.415838
1.000000	0.000000	0.335327
1.000000	0.000000	0.471026
1.000000	0.000000	0.308391
